id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
Exigences Migration SF 2022 SKG V1.1.xlsx_24,Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences/Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,24,28,2026-06-12T15:13:53.193723,412,"du module Standard Smart Factory | RAS | Phase 1 | Nouvelle demande | Validée | Mahdi B. | Validée par le client | 0 | 0 | | | | | | | 0
| E034 | Lecture et écriture des OM | Fonctionnelle | SF-Fonctionnelle | Conception | Lecture et écriture des OM | Workshop/réunion client | Adaptation de la lecture et écriture des OM par des webservices | Adaptations 2 webservices | Phase 2 | Migration | Validée | Amani S."
Exigences Migration SF 2022 SKG V1.1.xlsx_25,Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences/Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,25,28,2026-06-12T15:13:53.193723,730,"des OM par des webservices | Adaptations 2 webservices | Phase 2 | Migration | Validée | Amani S. | Validée par le client | 2 | 1.5 | | | | | | | 3.5
| | | | | | | | | | | | | | | 47 | 35.25 | | | | | | | 82.25
[Sheet: Modifs Doc]
| Gestion Exigences Projet | | | | |
| Client | SKG | | | |
| Projet | Migration SF 2022 | | | |
| Réf BPA du Devis | | | | |
| Réf BPA du Projet | | | | |
| Réf Modèle Document | MD203 | | | |
| Version Modèle Document | V1.0 | | | |
| Version | Date | Modifications | Auteur(s) | Vérificateur(s) | Approbateur
| V1.0 | [REDACTED_PHONE]:00:00 | Version initiale | Nihel K. | Amani S. |
| V1.1 | [REDACTED_PHONE]:00:00 | Mise à jour des exigences après la réunion de 27/01/2023 | Nihel K. | Mahdi B."
Exigences Migration SF 2022 SKG V1.1.xlsx_26,Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences/Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,26,28,2026-06-12T15:13:53.193723,879,| Mise à jour des exigences après la réunion de 27/01/2023 | Nihel K. | Mahdi B. | [Sheet: Params] | Nature | Exigence identifiée pendant la phase | Source | Oui/Non | Statut Client | Statut Interne | Catégorie | Spécifications | Fonctionnelle | Commerciale | CdC client | Oui | Validée par le client | Validée | *** SE | Migration | Performance | Conception | Workshop/réunion client | Non | Non validée par client | Non validée | SE-Processus | Nouvelle demande | Reglementaire | Réalisation | Workshop/réunion Interne | N/A | | | SE-Mécanique | | Sécurité | Mise en œuvre | Standards client | | | | SE-Electrique | | Standard Client | Support et maintenance | Standards ADDIXO | | | | SE-Soft | | Standard ADDIXO | | Reglementation | | | | SE-Auto | | | | Demande modification | | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | | | ***
Exigences Migration SF 2022 SKG V1.1.xlsx_27,Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences/Exigences Migration SF 2022 SKG V1.1.xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,27,28,2026-06-12T15:13:53.193723,366,| | | | SE-Fabrication | | | | | | | | SE-Intégration | | | | | | | | SE-Achats | | | | | | | | *** SF | | | | | | | | SF-Processus | | | | | | | | SF-Fonctionnelle | | | | | | | | SF-Connectivité Machine | | | | | | | | SF-Intégration SI | | | | | | | | SF-Software | | | | | | | | SF-Infra IT | | | | | | | | *** TC | | | | | | | | TC-Prestations sur site client |
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_0,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,0,23,2026-06-12T15:13:53.281361,799,[Sheet: Gestion Exigences] | Gestion Exigences Projet | | | | | | | | | | | | Chiffrage Réalisation (SF only) | | | Revue et Vérification Pendant la Conception | | | | | | BU | | | | | | | | | | | | | | | | | | | | | Client | | X-PACK | | | | | | | | | | | | | | | | | | | Projet | | Digitalisation du processus qualité | | | | | | | | | | | | | | | | | | | | | | | | | | Confidentiel | Usage Client Limité | | | | | | | | | | | | | | ID | Intitulé Exigence | Nature | Catégorie | Exigence idenfiée pendant la phase | Description de l'exigence | Source | Type de l'exigence | Desciption de la solution ADDIXO | Validation Interne | Validation Interne par: | Statut Client | HJ Dev | HJ Analyse et Test | Total HJ | Description comment la conception de la solution prend en compte l'exigence client |
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_1,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,1,23,2026-06-12T15:13:53.281361,730,"| Total HJ | Description comment la conception de la solution prend en compte l'exigence client | Conception réalisée par: | Revue conception réalisée par | Vérification de la conception réalisée par | Preuve de vérification | Notes | E001 | Configuration des données | Fonctionnelle | SF-Fonctionnelle | Commerciale | Configuration complète et gestion de l'usine | Workshop/réunion client | Standard | La solution offre un Module Core permettant la modélisation, gestion et planification pour une usine connectée: • Modélisation hiérarchique de l'usine: Sites, ateliers, lignes, postes, machines, • Gestion des produits • Gestion des incidents et défauts • Gestion des utilisateurs et des autorisations: Rôles et accès contrôlés."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_2,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,2,23,2026-06-12T15:13:53.281361,740,"des incidents et défauts • Gestion des utilisateurs et des autorisations: Rôles et accès contrôlés. • Gestion des équipes
• Planification des lignes et des équipes
• Configuration des moules
• etc | | | | 0 | 0 | 0 | N/A | N/A | N/A | N/A | N/A |
| E002 | Chargement des données | Fonctionnelle | SF-Fonctionnelle | Commerciale | Automatisation de l'importation de données dans la solution | Workshop/réunion client | Standard | La solution comprend un module ""Intégartion SI"" permettant l'intégration automatisée de données: Chargement automatique de données depuis des fichiers CSV ou des systèmes d'information clients. En supportant les entités produits, utilisateurs et outillages, avec une gestion détaillée des erreurs d'intégration."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_3,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,3,23,2026-06-12T15:13:53.281361,600,"entités produits, utilisateurs et outillages, avec une gestion détaillée des erreurs d'intégration. | | | | 0 | 0 | 0 | | | | | |
| E003 | Gestion des OF | Fonctionnelle | SF-Fonctionnelle | Commerciale | Création , gestion et suivi des ordres de fabrications | Workshop/réunion client | Adaptation | La solution offre une interface pour la gestion simplifié des OF sous le module qualité permettant de :
• Ajout manuel des Ordres de fabrication en spécifiant les informations associées nécessaires : Atelier , ligne , commande , produit , quantité objectif , durée de changement de série , matière ."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_4,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,4,23,2026-06-12T15:13:53.281361,891,"Atelier , ligne , commande , produit , quantité objectif , durée de changement de série , matière . •Gestion centralisée des OF: Gestion et suivi des différents statuts des OF (planifié, lancé, suspendu, changement de série, etc.) • Mise à jour en temps réel des statuts du validation process des OF ( Surveillance process validé / non validé) • Accés rapide aux dossier de fabrication du produit associé à l'OF | | | | | 0 | 0 | | | | | | | E004 | Déclaration manuelle des non-conformités par OF | Fonctionnelle | SF-Fonctionnelle | Commerciale | Déclaration des non-conformités détectées par l'opérateur | Workshop/réunion client | Standard/adaptation | La solution propose une interface intuitive pour les opérateurs ""Compatge qualité "", permettant la déclaration des non-conformités détectées lors du processus de production en suivant les étapes : • Déclaration de la production brute •"
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_5,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,5,23,2026-06-12T15:13:53.281361,553,"lors du processus de production en suivant les étapes : • Déclaration de la production brute • Déclaration de la quantité non conforme • Identification du lieu de détection • Décomposition et quantification des types de défauts des articles non conformes. | | | | 0 | 0 | 0 | | | | | |
| E005 | Déclaration manuelle des non-conformités par OF / sous-OF à partir d'un formulaire | Fonctionnelle | SF-Fonctionnelle | Commerciale | Déclaration des non-conformités détectées par l'opérateur/ contrôleur qualité et leur validation par le responsable qualité."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_6,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,6,23,2026-06-12T15:13:53.281361,890,"détectées par l'opérateur/ contrôleur qualité et leur validation par le responsable qualité. | Workshop/réunion client | Standard | La solution propose une interface ""Fiche Non-Conformité"" pour identifier, documenter, analyser et résoudre les incidents de qualité en production, avec les fonctionnalités suivantes :
• Identification du problème :Définir le lieu de détection, le type de défaut, et la quantité affectée,Analyser les causes racines (QQCQ), Indiquer le statut du produit (isolé, livré, bloqué). • Actions immédiates :Définir les actions correctives, Décider si le produit sera livré après correction ou nécessite un traitement supplémentaire, Fournir une description complète de la non-conformité. • Analyse des causes :Utiliser les méthodologies 5M (Ishikawa) et 5 Pourquoi. • Actions définitives :Élaborer un plan pour traiter les causes profondes et prévenir la récurrence."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_7,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,7,23,2026-06-12T15:13:53.281361,198,"Actions définitives :Élaborer un plan pour traiter les causes profondes et prévenir la récurrence. Attribuer les responsabilités, informer les parties concernées, et planifier les dates d'exécution."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_8,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,8,23,2026-06-12T15:13:53.281361,890,"les responsabilités, informer les parties concernées, et planifier les dates d'exécution. • Historique et consultation :Maintenir un référentiel centralisé des fiches de non-conformité | | | | 0 | 0 | 0 | | | | | | | E006 | Analyse des causes des non-conformités avec l'outil QRQC | Fonctionnelle | SF-Fonctionnelle | Commerciale | Suivi et analyses des causes des non-conformités avec l'outil QRQC | Workshop/réunion client | Standard | la solution offre un QRQC qui permet de rédoudre les non conformité en déclenchant la création des fiches en s'appuyant sur des seuils de qualité paramètrable , permettant ainsi: • D'idententifier le problème et le contexte de l'incident • De mettre en place un tri pour catégoriser les incidents en fonction de leur gravité • De définir les actions immédiates et bloquer la production si nécéssaire • De définir les causes racines avec les méthodes 5M"
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_9,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,9,23,2026-06-12T15:13:53.281361,833,"et bloquer la production si nécéssaire • De définir les causes racines avec les méthodes 5M et 5 pourquoi • Définition et suivi des actions définitives en élaborant un plan d'action correctif détaillé, en assignant des responsabilités aux personnes concernées et en définissant des échéances . Le système assure un suivi de l'avancement des actions et permet une validation une fois les actions terminées. | | | | | 0 | 0 | | | | | |
| E007 | Standardisation des actions correctives | Fonctionnelle | SF-Fonctionnelle | Commerciale | Standardisation des actions correctives et mesure de l'efficacité | Workshop/réunion client | Adaptation | La solution proposée permettre la standardisation automatisée des actions correctives issues des QRQC, ainsi qu'un suivi quantitatif de leur efficacité, mesurée par des indicateurs pertinents."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_10,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,10,23,2026-06-12T15:13:53.281361,838,"des QRQC, ainsi qu'un suivi quantitatif de leur efficacité, mesurée par des indicateurs pertinents. | | | | | 0 | 0 | | | | | |
| E008 | Gestion des réclamation Client | Fonctionnelle | SF-Fonctionnelle | Commerciale | Déclaration, Suivi et Analyse des Défauts Provenant des Réclamations Clients | Workshop/réunion client | Adaptation | La solution propose d'intégrer une interface pour la saisie et l'analyse des incidents signalés par les clients permettant ainsi de :
•Créer une ""Réclamation client"" incluant les informations clés ( Code client , Produit , commande , OF , lot ...)
• Classifier et quanitifier les défaut par type par produit et par client. • Affecter les reponsables concernés
• Déclencher un ou plusieurs QRQC suite à la réclamation et suivi de l'avancement et de l'efficacité des actions correctives mises en place ."
Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx_11,Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences/Exigences Projet  Digitalisation du processus Qualité de l'usine X-Pack  V1.0 .xlsx,Exigences,Exigences,.xlsx,xlsx_openpyxl,11,23,2026-06-12T15:13:53.281361,898,"la réclamation et suivi de l'avancement et de l'efficacité des actions correctives mises en place . • Suivi du status des réclamations ( non entamée , en cours , fermée) | | | | | 0 | 0 | | | | | | | E009 | Historisation des déclarations de non conformités | Fonctionnelle | SF-Fonctionnelle | Commerciale | Fournir un historique détaillé des déclarations de non-conformité | Workshop/réunion client | Standard | La solution offre une interface ""Détail Qualité"" permettant d'historiser tous les déclaration des non-conformité par Atelier , Ligne , OF , produits , client avec une décortication des défauts de chaque déclaration | | | | 0 | 0 | 0 | | | | | | | E010 | Gestion des outils de mesures | Fonctionnelle | SF-Fonctionnelle | Commerciale | Gérer les outils de mesures de qualité des produits | Workshop/réunion client | Standard | la solution offre un module de gestion des outils de mesure"
